tool,provider,algorithm_id,display_name,group,detection_method
Python,numpy,numpy.ulonglong.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ulonglong.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ulonglong.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.take,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.tobytes,ulonglong.tobytes,NumPy General,class_methods
Python,numpy,numpy.ulonglong.tofile,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.tolist,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.tostring,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.trace,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ulonglong.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.ulonglong.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ulonglong.view,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.all,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.any,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.argmax,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.argmin,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.argsort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.astype,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.byteswap,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.capitalize,Return a capitalized version of the string.,NumPy General,class_methods
Python,numpy,numpy.unicode_.casefold,Return a version of the string suitable for caseless comparisons.,NumPy General,class_methods
Python,numpy,numpy.unicode_.center,Return a centered string of length width.,NumPy General,class_methods
Python,numpy,numpy.unicode_.choose,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.clip,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.compress,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.conj,unicode_.conj,NumPy General,class_methods
Python,numpy,numpy.unicode_.conjugate,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.copy,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.count,"S.count(sub[, start[, end]]) -> int",NumPy General,class_methods
Python,numpy,numpy.unicode_.cumprod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.diagonal,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.dump,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.dumps,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.encode,Encode the string using the codec registered for encoding.,NumPy General,class_methods
Python,numpy,numpy.unicode_.endswith,"S.endswith(suffix[, start[, end]]) -> bool",NumPy General,class_methods
Python,numpy,numpy.unicode_.expandtabs,Return a copy where all tab characters are expanded using spaces.,NumPy General,class_methods
Python,numpy,numpy.unicode_.fill,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.find,"S.find(sub[, start[, end]]) -> int",NumPy General,class_methods
Python,numpy,numpy.unicode_.flatten,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.format,"S.format(*args, **kwargs) -> str",NumPy General,class_methods
Python,numpy,numpy.unicode_.format_map,S.format_map(mapping) -> str,NumPy General,class_methods
Python,numpy,numpy.unicode_.getfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.index,"S.index(sub[, start[, end]]) -> int",NumPy General,class_methods
Python,numpy,numpy.unicode_.isalnum,"Return True if the string is an alpha-numeric string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isalpha,"Return True if the string is an alphabetic string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isascii,"Return True if all characters in the string are ASCII, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isdecimal,"Return True if the string is a decimal string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isdigit,"Return True if the string is a digit string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isidentifier,"Return True if the string is a valid Python identifier, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.islower,"Return True if the string is a lowercase string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isnumeric,"Return True if the string is a numeric string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isprintable,"Return True if the string is printable, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isspace,"Return True if the string is a whitespace string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.istitle,"Return True if the string is a title-cased string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.isupper,"Return True if the string is an uppercase string, False otherwise.",NumPy General,class_methods
Python,numpy,numpy.unicode_.item,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.itemset,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.join,Concatenate any number of strings.,NumPy General,class_methods
Python,numpy,numpy.unicode_.ljust,Return a left-justified string of length width.,NumPy General,class_methods
Python,numpy,numpy.unicode_.lower,Return a copy of the string converted to lowercase.,NumPy General,class_methods
Python,numpy,numpy.unicode_.lstrip,Return a copy of the string with leading whitespace removed.,NumPy General,class_methods
Python,numpy,numpy.unicode_.maketrans,Return a translation table usable for str.translate().,NumPy General,class_methods
Python,numpy,numpy.unicode_.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.newbyteorder,"newbyteorder(new_order='S', /)",NumPy General,class_methods
Python,numpy,numpy.unicode_.nonzero,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.partition,Partition the string into three parts using the given separator.,NumPy General,class_methods
Python,numpy,numpy.unicode_.prod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.ptp,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.put,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.ravel,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.removeprefix,Return a str with the given prefix string removed if present.,NumPy General,class_methods
Python,numpy,numpy.unicode_.removesuffix,Return a str with the given suffix string removed if present.,NumPy General,class_methods
Python,numpy,numpy.unicode_.repeat,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.replace,Return a copy with all occurrences of substring old replaced by new.,NumPy General,class_methods
Python,numpy,numpy.unicode_.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.unicode_.resize,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.rfind,"S.rfind(sub[, start[, end]]) -> int",NumPy General,class_methods
Python,numpy,numpy.unicode_.rindex,"S.rindex(sub[, start[, end]]) -> int",NumPy General,class_methods
Python,numpy,numpy.unicode_.rjust,Return a right-justified string of length width.,NumPy General,class_methods
Python,numpy,numpy.unicode_.round,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.rpartition,Partition the string into three parts using the given separator.,NumPy General,class_methods
Python,numpy,numpy.unicode_.rsplit,"Return a list of the substrings in the string, using sep as the separator string.",NumPy General,class_methods
Python,numpy,numpy.unicode_.rstrip,Return a copy of the string with trailing whitespace removed.,NumPy General,class_methods
Python,numpy,numpy.unicode_.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.setfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.split,"Return a list of the substrings in the string, using sep as the separator string.",NumPy General,class_methods
Python,numpy,numpy.unicode_.splitlines,"Return a list of the lines in the string, breaking at line boundaries.",NumPy General,class_methods
Python,numpy,numpy.unicode_.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.startswith,"S.startswith(prefix[, start[, end]]) -> bool",NumPy General,class_methods
Python,numpy,numpy.unicode_.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.strip,Return a copy of the string with leading and trailing whitespace removed.,NumPy General,class_methods
Python,numpy,numpy.unicode_.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.swapcase,Convert uppercase characters to lowercase and lowercase characters to uppercase.,NumPy General,class_methods
Python,numpy,numpy.unicode_.take,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.title,Return a version of the string where each word is titlecased.,NumPy General,class_methods
Python,numpy,numpy.unicode_.tobytes,unicode_.tobytes,NumPy General,class_methods
Python,numpy,numpy.unicode_.tofile,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.tolist,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.tostring,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.trace,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.translate,Replace each character in the string using the given translation table.,NumPy General,class_methods
Python,numpy,numpy.unicode_.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.unicode_.upper,Return a copy of the string converted to uppercase.,NumPy General,class_methods
Python,numpy,numpy.unicode_.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unicode_.view,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unicode_.zfill,"Pad a numeric string with zeros on the left, to fill a field of the given width.",NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.all,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.any,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.argmax,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.argmin,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.argsort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.astype,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.byteswap,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.choose,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.clip,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.compress,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.conj,unsignedinteger.conj,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.conjugate,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.copy,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.cumprod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.diagonal,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.dump,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.dumps,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.fill,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.flatten,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.getfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.is_integer,integer.is_integer() -> bool,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.item,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.itemset,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.newbyteorder,"newbyteorder(new_order='S', /)",NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.nonzero,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.prod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.ptp,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.put,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.ravel,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.repeat,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.unsignedinteger.resize,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.round,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.setfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.take,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.tobytes,unsignedinteger.tobytes,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.tofile,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.tolist,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.tostring,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.trace,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.unsignedinteger.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.unsignedinteger.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.unsignedinteger.view,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.all,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.any,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.argmax,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.argmin,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.argsort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.astype,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.bit_count,uint16.bit_count() -> int,NumPy General,class_methods
Python,numpy,numpy.ushort.byteswap,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.choose,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.clip,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.compress,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.conj,ushort.conj,NumPy General,class_methods
Python,numpy,numpy.ushort.conjugate,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.copy,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.cumprod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.diagonal,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.dump,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.dumps,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.fill,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.flatten,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.getfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.is_integer,integer.is_integer() -> bool,NumPy General,class_methods
Python,numpy,numpy.ushort.item,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.itemset,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.newbyteorder,"newbyteorder(new_order='S', /)",NumPy General,class_methods
Python,numpy,numpy.ushort.nonzero,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.prod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.ptp,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.put,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.ravel,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.repeat,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.ushort.resize,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.round,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.setfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.take,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.tobytes,ushort.tobytes,NumPy General,class_methods
Python,numpy,numpy.ushort.tofile,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.tolist,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.tostring,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.trace,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.ushort.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.ushort.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.ushort.view,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.all,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.any,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.argmax,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.argmin,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.argsort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.astype,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.byteswap,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.choose,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.clip,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.compress,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.conj,void.conj,NumPy General,class_methods
Python,numpy,numpy.void.conjugate,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.copy,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.cumprod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.diagonal,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.dump,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.dumps,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.fill,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.flatten,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.getfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.item,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.itemset,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.newbyteorder,"newbyteorder(new_order='S', /)",NumPy General,class_methods
Python,numpy,numpy.void.nonzero,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.prod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.ptp,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.put,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.ravel,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.repeat,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.void.resize,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.round,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.setfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.take,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.tobytes,void.tobytes,NumPy General,class_methods
Python,numpy,numpy.void.tofile,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.tolist,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.tostring,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.trace,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.void.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.void.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.void.view,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.who,Print the NumPy arrays in the given dictionary.,NumPy General,introspection
Python,numpy.ma,numpy.ma.MAError.with_traceback,Exception.with_traceback(tb) --,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskError.with_traceback,Exception.with_traceback(tb) --,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.all,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
